Year,Stage,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Win conditions,Half-time Home Goals,Half-time Away Goals,RoundID,Home Team Initials,Away Team Initials,home_rank,home_total_points,home_previous_points,home_rank_change,away_rank,away_total_points,away_previous_points,away_rank_change,Home Fairness Score,Away Fairness Score
2002.0,Group C,China PR,0.0,2.0,Costa Rica, ,0.0,0.0,43950100.0,CHN,CRC,63,512,505,4,21,652,650,5,0.7852760736196319,1.2734375
2002.0,Group H,Japan,2.0,2.0,Belgium, ,0.0,0.0,43950100.0,JPN,BEL,22,650,654,0,17,682,682,1,0.9530791788856305,1.0492307692307692
2002.0,Group D,South Korea,2.0,0.0,Poland, ,1.0,0.0,43950100.0,KOR,POL,20,669,671,0,34,628,632,1,1.0652866242038217,0.9387144992526159
2002.0,Group H,Russia,2.0,0.0,Tunisia, ,0.0,0.0,43950100.0,RUS,TUN,23,650,652,1,41,586,597,2,1.1092150170648465,0.9015384615384615
2002.0,Group D,USA,3.0,2.0,Portugal, ,3.0,1.0,43950100.0,USA,POR,10,723,720,1,11,710,709,1,1.0183098591549296,0.9820193637621023
2002.0,Group E,Germany,1.0,1.0,Republic of Ireland, ,1.0,0.0,43950100.0,GER,IRL,4,761,763,0,14,697,699,0,1.0918220946915351,0.9159001314060446
2002.0,Group A,Denmark,1.0,1.0,Senegal, ,1.0,0.0,43950100.0,DEN,SEN,12,707,705,1,27,646,640,2,1.0944272445820433,0.9137199434229137
2002.0,Group E,Cameroon,1.0,0.0,Saudi Arabia, ,0.0,0.0,43950100.0,CMR,KSA,16,685,685,1,38,608,612,0,1.1266447368421053,0.8875912408759125
2002.0,Group A,France,0.0,0.0,Uruguay, ,0.0,0.0,43950100.0,FRA,URU,2,787,787,0,28,643,653,5,1.223950233281493,0.8170266836086404
2002.0,Group F,Sweden,2.0,1.0,Nigeria, ,1.0,1.0,43950100.0,SWE,NGA,25,649,652,0,29,642,643,2,1.0109034267912773,0.9892141756548536
2002.0,Group F,Argentina,0.0,1.0,England, ,0.0,1.0,43950100.0,ARG,ENG,5,751,741,0,7,734,734,1,1.0231607629427792,0.9773635153129161
2002.0,Group B,Spain,3.0,1.0,Paraguay, ,0.0,1.0,43950100.0,ESP,PAR,3,779,779,0,18,679,681,1,1.1472754050073637,0.8716302952503209
2002.0,Group B,South Africa,1.0,0.0,Slovenia, ,1.0,0.0,43950100.0,RSA,SVN,30,636,637,1,36,620,625,1,1.0258064516129033,0.9748427672955975
2002.0,Group C,Brazil,4.0,0.0,China PR, ,3.0,0.0,43950100.0,BRA,CHN,1,856,857,0,63,512,505,4,1.671875,0.5981308411214953
2002.0,Group G,Italy,1.0,2.0,Croatia, ,0.0,0.0,43950100.0,ITA,CRO,13,705,710,2,32,629,625,4,1.1208267090620032,0.8921985815602836
2002.0,Group C,Costa Rica,1.0,1.0,Turkey, ,0.0,0.0,43950100.0,CRC,TUR,21,652,650,5,9,729,728,1,0.8943758573388203,1.1180981595092025
2002.0,Group H,Japan,1.0,0.0,Russia, ,0.0,0.0,43950100.0,JPN,RUS,22,650,654,0,23,650,652,1,1.0,1.0
2002.0,Group G,Mexico,2.0,1.0,Ecuador, ,1.0,1.0,43950100.0,MEX,ECU,8,732,731,1,31,634,634,1,1.1545741324921135,0.8661202185792349
2002.0,Group D,South Korea,1.0,1.0,USA, ,0.0,1.0,43950100.0,KOR,USA,20,669,671,0,10,723,720,1,0.9253112033195021,1.0807174887892377
2002.0,Group D,Portugal,4.0,0.0,Poland, ,1.0,0.0,43950100.0,POR,POL,11,710,709,1,34,628,632,1,1.1305732484076434,0.8845070422535212
2002.0,Group H,Tunisia,1.0,1.0,Belgium, ,1.0,1.0,43950100.0,TUN,BEL,41,586,597,2,17,682,682,1,0.8592375366568915,1.1638225255972696
2002.0,Group A,Denmark,2.0,0.0,France, ,1.0,0.0,43950100.0,DEN,FRA,12,707,705,1,2,787,787,0,0.8983481575603558,1.113154172560113
2002.0,Group A,Senegal,3.0,3.0,Uruguay, ,3.0,0.0,43950100.0,SEN,URU,27,646,640,2,28,643,653,5,1.0046656298600312,0.9953560371517027
2002.0,Group E,Saudi Arabia,0.0,3.0,Republic of Ireland, ,0.0,1.0,43950100.0,KSA,IRL,38,608,612,0,14,697,699,0,0.8723098995695839,1.1463815789473684
2002.0,Group E,Cameroon,0.0,2.0,Germany, ,0.0,0.0,43950100.0,CMR,GER,16,685,685,1,4,761,763,0,0.900131406044678,1.110948905109489
2002.0,Group F,Sweden,1.0,1.0,Argentina, ,0.0,0.0,43950100.0,SWE,ARG,25,649,652,0,5,751,741,0,0.8641810918774967,1.1571648690292757
2002.0,Group F,Nigeria,0.0,0.0,England, ,0.0,0.0,43950100.0,NGA,ENG,29,642,643,2,7,734,734,1,0.8746594005449592,1.1433021806853583
2002.0,Group B,Slovenia,1.0,3.0,Paraguay, ,1.0,0.0,43950100.0,SVN,PAR,36,620,625,1,18,679,681,1,0.9131075110456554,1.0951612903225807
2002.0,Group B,South Africa,2.0,3.0,Spain, ,1.0,2.0,43950100.0,RSA,ESP,30,636,637,1,3,779,779,0,0.8164313222079589,1.2248427672955975
2002.0,Group C,Costa Rica,2.0,5.0,Brazil, ,1.0,3.0,43950100.0,CRC,BRA,21,652,650,5,1,856,857,0,0.7616822429906542,1.312883435582822
2002.0,Group C,Turkey,3.0,0.0,China PR, ,2.0,0.0,43950100.0,TUR,CHN,9,729,728,1,63,512,505,4,1.423828125,0.7023319615912208
2002.0,Group G,Ecuador,1.0,0.0,Croatia, ,0.0,0.0,43950100.0,ECU,CRO,31,634,634,1,32,629,625,4,1.0079491255961843,0.9921135646687698
2002.0,Group G,Mexico,1.0,1.0,Italy, ,1.0,0.0,43950100.0,MEX,ITA,8,732,731,1,13,705,710,2,1.0382978723404255,0.9631147540983607
2002.0,Group H,Tunisia,0.0,2.0,Japan, ,0.0,0.0,43950100.0,TUN,JPN,41,586,597,2,22,650,654,0,0.9015384615384615,1.1092150170648465
2002.0,Group D,Portugal,0.0,1.0,South Korea, ,0.0,0.0,43950100.0,POR,KOR,11,710,709,1,20,669,671,0,1.0612855007473843,0.9422535211267605
2002.0,Group D,Poland,3.0,1.0,USA, ,2.0,0.0,43950100.0,POL,USA,34,628,632,1,10,723,720,1,0.8686030428769018,1.1512738853503184
2002.0,Group H,Belgium,3.0,2.0,Russia, ,1.0,0.0,43950100.0,BEL,RUS,17,682,682,1,23,650,652,1,1.0492307692307692,0.9530791788856305
2002.0,Round of 16,Denmark,0.0,3.0,England, ,0.0,3.0,43950200.0,DEN,ENG,12,707,705,1,7,734,734,1,0.9632152588555858,1.0381895332390383
2002.0,Round of 16,Germany,1.0,0.0,Paraguay, ,0.0,0.0,43950200.0,GER,PAR,4,761,763,0,18,679,681,1,1.1207658321060383,0.8922470433639947
2002.0,Round of 16,Spain,1.0,1.0,Republic of Ireland,Spain win on penalties (3 - 2) ,0.0,0.0,43950200.0,ESP,IRL,3,779,779,0,14,697,699,0,1.1176470588235294,0.8947368421052632
2002.0,Round of 16,Sweden,1.0,2.0,Senegal,Win on Golden Goal ,0.0,0.0,43950200.0,SWE,SEN,25,649,652,0,27,646,640,2,1.0046439628482973,0.9953775038520801
2002.0,Round of 16,Brazil,2.0,0.0,Belgium, ,0.0,0.0,43950200.0,BRA,BEL,1,856,857,0,17,682,682,1,1.2551319648093842,0.7967289719626168
2002.0,Round of 16,Mexico,0.0,2.0,USA, ,0.0,1.0,43950200.0,MEX,USA,8,732,731,1,10,723,720,1,1.012448132780083,0.9877049180327869
2002.0,Round of 16,Japan,0.0,1.0,Turkey, ,0.0,1.0,43950200.0,JPN,TUR,22,650,654,0,9,729,728,1,0.8916323731138546,1.1215384615384616
2002.0,Round of 16,South Korea,2.0,1.0,Italy,Win on Golden Goal ,0.0,0.0,43950200.0,KOR,ITA,20,669,671,0,13,705,710,2,0.948936170212766,1.053811659192825
2002.0,Quarter-finals,England,1.0,2.0,Brazil, ,1.0,1.0,43950300.0,ENG,BRA,7,734,734,1,1,856,857,0,0.8574766355140186,1.1662125340599454
2002.0,Quarter-finals,Germany,1.0,0.0,USA, ,1.0,0.0,43950300.0,GER,USA,4,761,763,0,10,723,720,1,1.0525587828492393,0.9500657030223391
2002.0,Quarter-finals,Senegal,0.0,1.0,Turkey,Win on Golden Goal ,0.0,0.0,43950300.0,SEN,TUR,27,646,640,2,9,729,728,1,0.8861454046639232,1.1284829721362228
2002.0,Quarter-finals,Spain,0.0,0.0,South Korea,Korea Republic win on penalties (3 - 5) ,0.0,0.0,43950300.0,ESP,KOR,3,779,779,0,20,669,671,0,1.164424514200299,0.858793324775353
2002.0,Semi-finals,Germany,1.0,0.0,South Korea, ,0.0,0.0,43950400.0,GER,KOR,4,761,763,0,20,669,671,0,1.1375186846038865,0.8791064388961892
2002.0,Semi-finals,Brazil,1.0,0.0,Turkey, ,0.0,0.0,43950400.0,BRA,TUR,1,856,857,0,9,729,728,1,1.1742112482853224,0.8516355140186916
2002.0,Third place,South Korea,2.0,3.0,Turkey, ,1.0,3.0,43950500.0,KOR,TUR,20,669,671,0,9,729,728,1,0.9176954732510288,1.0896860986547086
2002.0,Final,Germany,0.0,2.0,Brazil, ,0.0,0.0,43950600.0,GER,BRA,4,761,763,0,1,856,857,0,0.889018691588785,1.1248357424441524
